STOPID,STOP_NAME,CLEVERID,DIRECTION,TIMEPOINT,ROUTES_SER,ROUTES_COU,LATITUDE,LONGITUDE,MODE,SHELTER,STOP_TYPE,ON_AVWK_FY,OFF_AVWK_F,ON_AVWK__1,OFF_AVWK_1,AVGWKDY_DE
"E18510","ELLSWORTH AVE AT ELLSWORTH PL",8260,"Outbound","N","75",1,40.451853,-79.93891,"Bus","No Shelter","Bus Stop",1.23640712294,3.12957564562,"1","3",0
"E18520","ELLSWORTH AVE AT FILBERT ST",8263,"Outbound","N","75",1,40.453761,-79.934378,"Bus","No Shelter","Bus Stop",14.946917387,61.2170916055,"15","61",0.04
"E18530","ELLSWORTH AVE AT GRAHAM ST",8248,"Inbound","N","75",1,40.453746,-79.934735,"Bus","No Shelter","Bus Stop",72.3255947649,14.5230257675,"72","15",0.02
"E18560","ELLSWORTH AVE AT MARYLAND AVE",8244,"Inbound","02403","75",1,40.456189,-79.930763,"Bus","No Shelter","Bus Stop",37.9994161022,4.38741238307,"38","4",0
"E18570","ELLSWORTH AVE AT MARYLAND AVE",8267,"Outbound","20081","75",1,40.455914,-79.930907,"Bus","No Shelter","Bus Stop",6.54466843645,27.8133107586,"7","28",0
"E18580","ELLSWORTH AVE AT MOREWOOD AVE",8252,"Inbound","N","75",1,40.450962,-79.942936,"Bus","No Shelter","Bus Stop",23.8613577151,26.3027917861,"24","26",0
"E18590","ELLSWORTH AVE AT MOREWOOD AVE",8258,"Outbound","N","75",1,40.450793,-79.943157,"Bus","No Shelter","Bus Stop",22.9831835538,26.0837916356,"23","26",0
"E18600","ELLSWORTH AVE AT NEGLEY AVE",8246,"Inbound","N","75",1,40.454873,-79.932406,"Bus","No Shelter","Bus Stop",46.7100603277,13.4959190276,"47","13",0.02
"E18610","ELLSWORTH AVE AT NEGLEY AVE",8265,"Outbound","N","75",1,40.454587,-79.932692,"Bus","No Shelter","Bus Stop",15.3726802021,55.4362851967,"15","55",0.05
"E18620","ELLSWORTH AVE AT NEVILLE ST",8255,"Inbound","N","75",1,40.44813,-79.947629,"Bus","No Shelter","Bus Stop",8.1148335577,7.39329816835,"8","7",0
"E18625","ELLSWORTH AVE AT SUMMERLEA ST",8245,"Inbound","N","75",1,40.455306,-79.931719,"Bus","No Shelter","Bus Stop",45.2463065295,4.28675228248,"45","4",0
"E18627","ELLSWORTH AVE AT SUMMERLEA ST",8266,"Outbound","N","75",1,40.455043,-79.931821,"Bus","No Shelter","Bus Stop",8.01495316062,26.5670844532,"8","27",0
"E18630","ELLSWORTH AVE OPP CLYDE ST",8254,"Inbound","N","75",1,40.448951,-79.946723,"Bus","No Shelter","Bus Stop",2.78894471765,9.09471403605,"3","9",0
"E18850","EUCLID AVE AT BUNKERHILL ST",3282,"Outbound","N","71A, 71B",2,40.47898,-79.917783,"Bus","No Shelter","Bus Stop",1.41223841132,26.2541598729,"1","26",0.05
"E18870","EUCLID AVE AT CALLOWHILL ST",3281,"Outbound","N","71A, 71B",2,40.47704,-79.918917,"Bus","No Shelter","Bus Stop",0.486684651905,44.177214798,"0","44",0.01
"E18905","EXPOMART DR AT WEST ENTRANCE",20685,"Outbound","N","67, P67",2,40.432675,-79.794318,"Bus","No Shelter","Bus Stop",3.25174279234,88.3715557007,"3","88",0.04
"E18907","EXPOMART DR AT WEST ENTRANCE",20688,"Inbound","N","67, P67",2,40.43265,-79.793884,"Bus","No Shelter","Bus Stop",85.1891653588,3.31987177297,"85","3",0
"E18965","OLD ABERS CREEK RD AT HOLIDAY PARK VFD",13637,"Both","00097","P12",1,40.466706,-79.705948,"Bus","No Shelter","Bus Stop",4.4640338985,106.598585266,"4","107",0.01
"E18970","FIESTA DR AT #251",13639,"Both","N","P12",1,40.473153,-79.708102,"Bus","No Shelter","Bus Stop",0.0046511627907,0.302642089094,"0","0",0
"E18980","FIESTA DR OPP RIVIERA DR",13640,"Both","N","P12",1,40.474789,-79.709075,"Bus","No Shelter","Bus Stop",1.45574943131,6.5222796009,"1","7",0
"E19010","FIESTA DR OPP SUN VALLEY DR",13638,"Both","N","P12",1,40.471671,-79.707546,"Bus","No Shelter","Bus Stop",0.847067998083,4.16468405799,"1","4",0
"E19130","FORBES AVE AT ATWOOD ST",29,"Both","00759","28X, 58, 61A, 61B, 61C, 61D, 67, 69",8,40.440939,-79.957623,"Bus","No Shelter","Bus Stop",730.081670431,461.621981468,"730","462",1.1
"E19150","FORBES AVE AT BEECHWOOD BLVD",7094,"Inbound","N","61A, 61B",2,40.438096,-79.91602,"Bus","No Shelter","Bus Stop",96.6682348529,30.3899074414,"97","30",0
"E19160","FORBES AVE AT BEECHWOOD BLVD",7129,"Outbound","N","61A, 61B",2,40.43796,-79.916337,"Bus","No Shelter","Bus Stop",2.97134299729,34.9822348963,"3","35",0
"E19170","FORBES AVE AT BEELER ST",7103,"Inbound","N","61A, 61B, 61C, 61D",4,40.443774,-79.938604,"Bus","No Shelter","Bus Stop",66.886677042,86.2180736528,"67","86",0.02
"E19200","FORBES AVE AT BIGELOW BLVD (SCHENLEY DR)",31,"Both","N","28X, 58, 61A, 61B, 61C, 61D, 67, 69",8,40.443052,-79.953663,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",503.295347082,252.816525095,"503","253",0.18
"E19210","FORBES AVE AT BOUQUET ST FS",30,"Both","N","28X, 58, 61A, 61B, 61C, 61D, 67, 69",8,40.442062,-79.956097,"Bus","No Shelter","Bus Stop",756.899926263,337.487609012,"757","337",0.5
"E19220","FORBES AVE AT BOYD ST (DUQUESNE UNIV)",3241,"Outbound","N","61A, 61B, 61C, 61D, 71A, 71B, 71C, 71D",8,40.437939,-79.993457,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",135.881032746,25.8376231748,"136","26",0.25
"E19230","FORBES AVE AT BRADDOCK AVE",7091,"Inbound","N","61A",1,40.439742,-79.897551,"Bus","PAAC","Bus Stop with PAAC Shelter",34.2957405606,3.31924110916,"34","3",0
"E19260","FORBES AVE AT BRADDOCK AVE",7234,"Outbound","20015","61B",1,40.439509,-79.897996,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",5.59607640807,66.7067332847,"6","67",0.01
"E19270","FORBES AVE AT BRADDOCK AVE FS",7233,"Inbound","00704","61A, 61B",2,40.439746,-79.898088,"Bus","No Shelter","Bus Stop",111.485853015,8.83274921497,"111","9",0.03
"E19310","FORBES AVE AT CRAFT AVE FS",26,"Both","00757","28X, 61A, 61B, 61C, 61D, 67, 69, 81, 83",9,40.437264,-79.962711,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",347.49330916,169.539790085,"347","170",0.55
"E19320","FORBES AVE AT CRAIG ST",4409,"Both","00707","28X, 58, 61A, 61B, 61C, 61D, 67, 69",8,40.444547,-79.948475,"Bus","No Shelter","Bus Stop",283.014544273,579.092014176,"283","579",0.5
"E19340","FORBES AVE AT DALLAS AVE",7093,"Inbound","N","61A, 61B",2,40.438108,-79.912884,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",42.846819854,4.18382567365,"43","4",0.02
"E19350","FORBES AVE AT DALLAS AVE",7130,"Outbound","N","61A, 61B",2,40.437901,-79.913265,"Bus","No Shelter","Bus Stop",5.55067489625,32.8367895893,"6","33",0.01
"E19360","FORBES AVE BTW DENNISTON ST & SHADY AVE",7095,"Inbound","00705","61A, 61B",2,40.43809,-79.918176,"Bus","No Shelter","Bus Stop",131.262074044,44.6659679343,"131","45",0.32
"E19370","FORBES AVE AT DENNISTON ST",7128,"Outbound","N","61A, 61B",2,40.437937,-79.917844,"Bus","No Shelter","Bus Stop",6.22822331029,33.9823314536,"6","34",0.04
"E19400","FORBES AVE AT DITHRIDGE ST",2638,"Both","N","28X, 58, 61A, 61B, 61C, 61D, 67, 69",8,40.444159,-79.950081,"Bus","No Shelter","Bus Stop",63.5381095536,266.811718381,"64","267",0.24
"E19420","FORBES AVE AT CELERON ST",7090,"Inbound","N","61A",1,40.439833,-79.895568,"Bus","No Shelter","Bus Stop",4.37498968733,0.568498178617,"4","1",0
"E19430","FORBES AVE AT EAST END AVE",7133,"Outbound","20119","61A",1,40.439629,-79.896579,"Bus","No Shelter","Bus Stop",4.24600199203,51.8438228858,"4","52",0.01
"E19440","FORBES AVE AT GIST ST",3248,"Outbound","N","61A, 61B, 61C, 61D, 71A, 71B, 71C, 71D",8,40.437271,-79.979707,"Bus","No Shelter","Bus Stop",29.7306618244,41.5945303201,"30","42",0.11
"E19460","FORBES AVE AT HALKET ST (MAGEE HOSPITAL)",27,"Both","N","28X, 61A, 61B, 61C, 61D, 67, 69, 81, 83",9,40.438289,-79.961275,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",275.74919463,181.454825479,"276","181",0.55
"E19470","FORBES AVE AT MCANULTY DR",3242,"Outbound","N","61A, 61B, 61C, 61D, 71A, 71B, 71C, 71D",8,40.437862,-79.991356,"Bus","No Shelter","Bus Stop",240.864328268,91.9607570596,"241","92",1.2
"E19480","FORBES AVE AT JUMONVILLE ST",7112,"Outbound","N","61A, 61B, 61C, 61D",4,40.437207,-79.977887,"Bus","No Shelter","Bus Stop",29.4729230905,41.2899594107,"29","41",0.24
"E19510","FORBES AVE AT MAGEE ST",3243,"Outbound","N","61A, 61B, 61C, 61D, 71A, 71B, 71C, 71D",8,40.437697,-79.988717,"Bus","No Shelter","Bus Stop",60.974896201,43.5028389932,"61","44",0.11
"E19520","FORBES AVE AT MARGARET MORRISON ST NS",18173,"Outbound","N","61A, 61B, 61C, 61D",4,40.442722,-79.937873,"Bus","No Shelter","Bus Stop",103.598842019,67.5728208696,"104","68",0.05
"E19570","FORBES AVE AT MCKEE PL",28,"Both","N","28X, 58, 61A, 61B, 61C, 61D, 67, 69, 81, 83",10,40.439635,-79.959442,"Bus","No Shelter","Bus Stop",354.277443055,248.150772125,"354","248",0.41
"E19580","FORBES AVE AT MEYRAN AVE",9023,"Inbound","N","81, 83",2,40.440408,-79.958338,"Bus","No Shelter","Bus Stop",33.5396704617,14.7758022826,"34","15",0.05
"E19590","FORBES AVE AT MILTENBERGER ST",3247,"Outbound","N","61A, 61B, 61C, 61D, 71A, 71B, 71C, 71D",8,40.437373,-79.981704,"Bus","No Shelter","Bus Stop",107.846613805,81.5329738578,"108","82",0.21
"E19595","FORBES AVE AT OAKLAND AVE",9024,"Inbound","01507","81, 83",2,40.441438,-79.956952,"Bus","No Shelter","Bus Stop",97.3654804176,38.8761755465,"97","39",0.32
"E19610","FORBES AVE AT MOREWOOD AVE FS (CARNEGIE MELL",4407,"Both","02360","28X, 58, 61A, 61B, 61C, 61D, 67, 69",8,40.444672,-79.943553,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",598.35667705,1534.31788032,"598","1534",0.44
"E19620","FORBES AVE AT MOULTRIE ST",7114,"Outbound","N","61A, 61B, 61C, 61D",4,40.437063,-79.974731,"Bus","No Shelter","Bus Stop",9.76060404907,5.16176932431,"10","5",0.02
"E19630","FORBES AVE AT MURDOCH ST",7098,"Inbound","N","61A, 61B, 61C, 61D",4,40.437938,-79.930575,"Bus","No Shelter","Bus Stop",201.004197234,15.4423621436,"201","15",0.05
"E19640","FORBES AVE AT MURDOCH ST",7124,"Outbound","N","61A, 61B, 61C, 61D",4,40.437676,-79.931065,"Bus","No Shelter","Bus Stop",15.6594001103,198.575937725,"16","199",0.03
"E19650","FORBES AVE AT MURRAY AVE FS",7096,"Inbound","00706","61A, 61B, 61C, 61D",4,40.438123,-79.923613,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",849.590593566,404.176038618,"850","404",1.39
"E19660","FORBES AVE AT MURRAY AVE",7126,"Outbound","20013","61A, 61B, 61C, 61D",4,40.437959,-79.923192,"Bus","No Shelter","Bus Stop",460.403575321,1016.68365142,"460","1017",1.56
"E19670","FORBES AVE AT NORTHUMBERLAND ST FS",7100,"Inbound","N","61A, 61B, 61C, 61D",4,40.438994,-79.934178,"Bus","No Shelter","Bus Stop",48.1577612645,6.872070057,"48","7",0.02
"E19680","FORBES AVE AT NORTHUMBERLAND ST",20103,"Outbound","N","61A, 61B, 61C, 61D",4,40.438946,-79.934353,"Bus","No Shelter","Bus Stop",6.33242631191,32.275044601,"6","32",0.11
"E19690","FORBES AVE AT PEEBLES ST",7134,"Outbound","N","61A",1,40.43922,-79.894972,"Bus","No Shelter","Bus Stop",1.43060516472,30.1222852439,"1","30",0.02
"E19700","FORBES AVE AT PLAINFIELD ST",7101,"Inbound","N","61A, 61B, 61C, 61D",4,40.440461,-79.935451,"Bus","No Shelter","Bus Stop",23.7325543078,6.68243729403,"24","7",0
"E19720","FORBES AVE AT PRIDE ST (MERCY HOSPITAL)",3245,"Outbound","N","61A, 61B, 61C, 61D, 71A, 71B, 71C, 71D",8,40.437538,-79.985319,"Bus","No Shelter","Bus Stop",286.343695815,175.718360698,"286","176",1.49
"E19740","FORBES AVE AT SCHENLEY DR (GOLF COURSE)",15659,"Outbound","N","61A, 61B, 61C, 61D",4,40.43791,-79.933397,"Bus","No Shelter","Bus Stop",2.06309621884,15.3689283457,"2","15",0.01
"E19750","FORBES AVE AT SENECA ST",7113,"Outbound","N","61A, 61B, 61C, 61D",4,40.437125,-79.976152,"Bus","No Shelter","Bus Stop",12.1181707644,12.1600559176,"12","12",0.02
"E19770","FORBES AVE AT SHADY AVE",7127,"Both","20019","61A, 61B, 64, 74",4,40.437936,-79.919571,"Bus","No Shelter","Bus Stop",168.390853115,224.410945121,"168","224",0.29
"E19780","FORBES AVE AT STEVENSON ST",3244,"Outbound","N","61A, 61B, 61C, 61D, 71A, 71B, 71C, 71D",8,40.437594,-79.986792,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",142.624699836,214.758268454,"143","215",1.69
"E19790","FORBES AVE AT VAN BRAAM ST",3246,"Outbound","N","61A, 61B, 61C, 61D, 71A, 71B, 71C, 71D",8,40.43743,-79.982857,"Bus","No Shelter","Bus Stop",38.2004659002,41.0910211093,"38","41",0.1
"E19800","FORBES AVE AT WIGHTMAN ST",7097,"Inbound","N","61A, 61B, 61C, 61D",4,40.438119,-79.9275,"Bus","No Shelter","Bus Stop",442.464987329,22.101199773,"442","22",0.08
"E19810","FORBES AVE AT WIGHTMAN ST",7125,"Outbound","N","61A, 61B, 61C, 61D",4,40.437905,-79.927877,"Bus","No Shelter","Bus Stop",30.3629078983,348.868667798,"30","349",0.15
"E19830","FORBES AVE OPP BEELER ST",7119,"Outbound","N","61A, 61B, 61C, 61D",4,40.443785,-79.938967,"Bus","No Shelter","Bus Stop",41.671328449,53.0902698684,"42","53",0.02
"E19840","FORBES AVE OPP BELLEFIELD AVE NS",2568,"Both","N","28X, 61A, 61B, 61C, 61D, 67, 69",7,40.443666,-79.951295,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",315.05552987,137.194522996,"315","137",0.28
"E19850","FORBES AVE OPP BRIARCLIFF RD",7132,"Outbound","N","61A, 61B",2,40.439494,-79.899344,"Bus","No Shelter","Bus Stop",1.11987832906,43.0304936008,"1","43",0.04
"E19870","FORBES AVE OPP CRAIG ST",7115,"Both","20012","28X, 61A, 61B, 61C, 61D, 67, 69",7,40.444379,-79.948873,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",703.819181175,278.965168877,"704","279",1.15
"E19890","FORBES AVE OPP MARGARET MORRISON ST",7102,"Inbound","N","61A, 61B, 61C, 61D",4,40.442693,-79.937514,"Bus","No Shelter","Bus Stop",96.8161828325,137.080624064,"97","137",0.05
"E19910","FORBES AVE OPP MOREWOOD AVE (CARNEGIE MELLON)",7117,"Outbound","N","61A, 61B, 61C, 61D, 67, 69",6,40.444537,-79.942539,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",1184.16097342,453.447427174,"1184","453",0.45
"E19920","FORBES AVE OPP PLAINFIELD ST",7121,"Outbound","N","61A, 61B, 61C, 61D",4,40.44057,-79.935813,"Bus","No Shelter","Bus Stop",11.6646123931,33.3308858841,"12","33",0.02
"E20030","FOREST AVE AT 6TH ST",20790,"Inbound","N","69, P69",2,40.386536,-79.757897,"Bus","No Shelter","Bus Stop",5.81073187705,0.0345555555556,"6","0",0
"E20050","5TH ST AT DUQUESNE AVE",20789,"Inbound","N","69, P69",2,40.385602,-79.759239,"Bus","No Shelter","Bus Stop",4.51216353111,0.1,"5","0",0
"E20055","FORWARD AVE AT MURRAY AVE",8011,"Both","N","65",1,40.429803,-79.92337,"Bus","No Shelter","Bus Stop",9.15457608601,1.68953389302,"9","2",0
"E20060","FORWARD AVE AT SHADY AVE",8010,"Both","00781","65",1,40.429205,-79.920849,"Bus","No Shelter","Bus Stop",17.734797086,2.44988531816,"18","2",0
"E20310","FRANKSTOWN AVE AT 5TH AVE",9133,"Outbound","20092","77, 86",2,40.458625,-79.908277,"Bus","No Shelter","Bus Stop",24.7466112238,32.7077492753,"25","33",0.06
"E20320","FRANKSTOWN AVE AT BENNETT ST FS",9136,"Outbound","N","77, 86",2,40.458035,-79.903587,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",10.369709621,11.9794368503,"10","12",0.03
"E20330","FRANKSTOWN AVE AT BRADDOCK AVE",9111,"Inbound","N","77, 86",2,40.456007,-79.889895,"Bus","No Shelter","Bus Stop",25.4786123576,7.05967202268,"25","7",0
"E20340","FRANKSTOWN AVE AT BRADDOCK AVE",9143,"Outbound","N","77, 86",2,40.455926,-79.890205,"Bus","No Shelter","Bus Stop",6.33849063198,29.0882936575,"6","29",0.02
"E20350","FRANKSTOWN AVE AT BRUSHTON AVE",9110,"Inbound","00856","77, 86",2,40.455578,-79.887941,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",84.6042670753,20.4705597905,"85","20",0.05
"E20360","FRANKSTOWN AVE AT BRUSHTON AVE",9144,"Outbound","20093","77, 86",2,40.455514,-79.888249,"Bus","No Shelter","Bus Stop",25.7878528704,77.4112168014,"26","77",0.08
"E20370","FRANKSTOWN AVE AT COLLIER ST",9112,"Inbound","N","77, 86",2,40.456425,-79.891778,"Bus","No Shelter","Bus Stop",28.069362972,7.24740882558,"28","7",0.02
"E20380","FRANKSTOWN AVE AT COLLIER ST",9142,"Outbound","N","77, 86",2,40.456353,-79.892066,"Bus","No Shelter","Bus Stop",10.7152847949,26.0218809596,"11","26",0.01
"E20385","FRANKSTOWN AVE AT DORNBUSH ST",9149,"Outbound","N","77",1,40.455057,-79.879898,"Bus","No Shelter","Bus Stop",0.933874305061,2.26354527282,"1","2",0.01
"E20390","FRANKSTOWN AVE AT EAST VIEW ST",9117,"Inbound","N","77, 86",2,40.458161,-79.903647,"Bus","No Shelter","Bus Stop",11.4223541403,7.91498563081,"11","8",0
"E20420","FRANKSTOWN AVE AT FINLEY ST NS",9121,"Inbound","N","77, 86",2,40.459167,-79.909792,"Bus","No Shelter","Bus Stop",21.5814842249,8.60752800905,"22","9",0.06
"E20450","FRANKSTOWN AVE AT HOMEWOOD AVE",9140,"Outbound","N","77, 86",2,40.457335,-79.896462,"Bus","No Shelter","Bus Stop",52.3603365724,98.2732217873,"52","98",0.42
"E20455","FRANKSTOWN AVE AT HOMEWOOD HOUSE",9139,"Outbound","N","77, 86",2,40.457563,-79.897533,"Bus","No Shelter","Bus Stop",10.4046897879,23.6734737219,"10","24",0.31
"E20470","FRANKSTOWN AVE AT JULIUS ST",9131,"Outbound","N","77, 86",2,40.459592,-79.911556,"Bus","No Shelter","Bus Stop",1.56166305435,3.39174748031,"2","3",0
"E20480","FRANKSTOWN AVE AT LANG AVE NS",9115,"Inbound","N","77, 86",2,40.45793,-79.898361,"Bus","No Shelter","Bus Stop",55.3695469481,13.8794791613,"55","14",0.37
"E20490","FRANKSTOWN AVE AT LANG AVE",9138,"Outbound","N","77, 86",2,40.457853,-79.898729,"Bus","No Shelter","Bus Stop",13.8212425172,40.5175886578,"14","41",0.12
"E20500","FRANKSTOWN AVE OPP LASCHALL ST",9119,"Inbound","N","77, 86",2,40.458317,-79.905801,"Bus","No Shelter","Bus Stop",11.7745095239,4.32486476707,"12","4",0.02
"E20510","FRANKSTOWN AVE AT LASCHALL ST",9134,"Outbound","N","77, 86",2,40.458242,-79.906262,"Bus","No Shelter","Bus Stop",5.14965701581,12.1980775832,"5","12",0
"E20520","FRANKSTOWN AVE AT LINCOLN AVE",9123,"Inbound","N","77, 86",2,40.460293,-79.913288,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",16.4488795187,20.721139776,"16","21",0.01
"E20550","FRANKSTOWN AVE AT MURTLAND ST",9116,"Inbound","N","77, 86",2,40.458521,-79.901,"Bus","No Shelter","Bus Stop",45.8576735817,21.2265694148,"46","21",0.13
"E20560","FRANKSTOWN AVE AT MURTLAND ST",9137,"Outbound","N","77, 86",2,40.458425,-79.901303,"Bus","No Shelter","Bus Stop",17.8802427068,54.8015160904,"18","55",0.38
"E20565","FRANKSTOWN AVE AT OAKWOOD ST",9145,"Outbound","N","77, 86",2,40.455036,-79.886265,"Bus","No Shelter","Bus Stop",23.7805941113,46.32865456,"24","46",0.05
"E20570","FRANKSTOWN RD AT OVERBROOK RD",9102,"Inbound","00083","77",1,40.460886,-79.867542,"Bus","No Shelter","Bus Stop",50.0309935774,23.803594905,"50","24",0.02
"E20590","FRANKSTOWN AVE AT PAULSON AVE",8877,"Inbound","03072","77, 82, 86, P17",4,40.460883,-79.915039,"Bus","No Shelter","Bus Stop",56.2374115823,56.4092010807,"56","56",0.13
"E20600","FRANKSTOWN AVE AT PUTNAM ST",9130,"Outbound","N","77, 86",2,40.459909,-79.912573,"Bus","No Shelter","Bus Stop",2.65850398432,3.58647024654,"3","4",0
"E20610","FRANKSTOWN RD AT ROBINSON BLVD NS",9155,"Outbound","22116","77",1,40.460943,-79.866639,"Bus","No Shelter","Bus Stop",14.1601749762,52.8834978351,"14","53",0.11
"E20620","FRANKSTOWN RD AT EYMARD ST FS",9153,"Outbound","N","77",1,40.460468,-79.872992,"Bus","No Shelter","Bus Stop",0.925453582404,5.89703003057,"1","6",0.01
"E20630","FRANKSTOWN RD AT #8877",9103,"Inbound","N","77",1,40.46091,-79.872393,"Bus","No Shelter","Bus Stop",1.41401137423,0.811733916131,"1","1",0
"E20650","FRANKSTOWN AVE AT STANDARD AVE",9106,"Inbound","N","77",1,40.457179,-79.87769,"Bus","No Shelter","Bus Stop",13.8405609032,1.34623473779,"14","1",0.25
"E20670","FRANKSTOWN AVE AT STERRETT ST",9113,"Inbound","N","77, 86",2,40.456918,-79.893924,"Bus","No Shelter","Bus Stop",35.2847561078,14.3419480935,"35","14",0.05
"E20680","FRANKSTOWN AVE AT STERRETT ST",9141,"Outbound","N","77, 86",2,40.456845,-79.894309,"Bus","No Shelter","Bus Stop",16.9712678562,37.9096285021,"17","38",0.04
"E20700","FRANKSTOWN AVE AT WASHINGTON BLVD",9120,"Inbound","00853","77, 86",2,40.458701,-79.90787,"Bus","No Shelter","Bus Stop",37.6797166977,28.9961528836,"38","29",0.02
"E20710","FRANKSTOWN AVE AT WILKINSBURG AVE FS",19096,"Outbound","N","77",1,40.458175,-79.875716,"Bus","No Shelter","Bus Stop",2.38978569486,10.9513267701,"2","11",0.22
"E20720","FRANKSTOWN RD AT WOODS RD",9104,"Inbound","N","77",1,40.459922,-79.873862,"Bus","No Shelter","Bus Stop",32.5923874424,3.67997747185,"33","4",0.03
"E20730","FRANKSTOWN RD OPP WOODS RD",9152,"Outbound","N","77",1,40.459754,-79.873863,"Bus","No Shelter","Bus Stop",2.5916479181,21.7230774299,"3","22",0.09
"E20750","FRANKSTOWN AVE OPP FINLEY ST FS",19094,"Outbound","N","77, 86",2,40.459031,-79.909911,"Bus","No Shelter","Bus Stop",6.07607496607,13.6536787783,"6","14",0.04
"E20760","FRANKSTOWN AVE OPP INWOOD ST",9135,"Outbound","N","77, 86",2,40.458071,-79.90509,"Bus","No Shelter","Bus Stop",0.83136570794,4.57603433045,"1","5",0
"E20770","FRANKSTOWN AVE OPP JULIUS ST",9122,"Inbound","N","77, 86",2,40.459636,-79.911276,"Bus","No Shelter","Bus Stop",5.24489894808,4.87981160673,"5","5",0.01
"E20780","FRANKSTOWN AVE OPP LINCOLN AVE",8794,"Outbound","N","77, 86",2,40.460413,-79.913926,"Bus","No Shelter","Bus Stop",29.6307663094,36.2256974992,"30","36",0.15
"E20782","FRANKSTOWN AVE OPP OAKWOOD ST",9109,"Inbound","N","77",1,40.45515,-79.885902,"Bus","No Shelter","Bus Stop",11.2116788392,12.8877630444,"11","13",0.08
"E20785","FRANKSTOWN AVE OPP STANDARD AVE FS",19095,"Outbound","N","77",1,40.457174,-79.877464,"Bus","No Shelter","Bus Stop",1.91841775374,12.835582898,"2","13",0.01
"E20795","FRANKSTOWN AVE AT LAWNDALE ST",9107,"Inbound","N","77",1,40.455269,-79.881712,"Bus","No Shelter","Bus Stop",12.2621022453,7.41091235842,"12","7",0.01
"E20800","FRANKSTOWN AVE OPP WILKINSBURG AVE",9105,"Inbound","N","77",1,40.458207,-79.875925,"Bus","No Shelter","Bus Stop",6.56556127746,0.830413485922,"7","1",0.01
"E20810","FRANKSTOWN RD AT 1ST REFORMED CHURCH",14242,"Outbound","N","77, P16",2,40.481377,-79.821622,"Bus","No Shelter","Bus Stop",0.879709157223,20.5035908584,"1","21",0.01
"E20820","FRANKSTOWN RD AT BANYON DR",14390,"Inbound","N","77",1,40.466566,-79.832781,"Bus","No Shelter","Bus Stop",3.74823070991,0.14965027649,"4","0",0
